Time,BIS/BIS
0.215,0.0
1.215,0.0
2.215,0.0
3.215,0.0
4.215,0.0
5.215,0.0
6.215,0.0
7.215,0.0
8.215,0.0
9.215,0.0
10.215,0.0
11.215,0.0
12.215,0.0
13.215,0.0
14.215,0.0
15.215,0.0
16.215,0.0
17.215,0.0
18.215,0.0
19.215,0.0
20.215,95.9
21.215,97.1
22.215,94.8
23.215,93.2
24.215,92.0
25.215,91.2
26.215,90.8
27.215,89.2
28.215,89.6
29.215,90.1
30.215,91.9
31.215,91.9
32.215,91.9
33.215,92.6
34.215,90.6
35.215,90.5
36.215,90.7
37.215,90.7
38.215,89.7
39.215,89.7
40.215,93.4
41.215,93.3
42.215,92.4
43.215,91.6
44.215,91.1
45.215,92.0
46.215,92.1
47.215,91.8
48.215,91.9
49.215,93.6
50.215,92.0
51.215,91.4
52.215,90.4
53.215,90.3
54.215,90.3
55.215,90.4
56.215,89.6
57.215,89.6
58.215,89.6
59.215,90.6
60.215,89.8
61.215,89.1
62.215,88.5
63.215,88.7
64.215,89.2
65.215,90.6
66.215,89.3
67.215,89.3
68.215,89.3
69.215,89.3
70.215,90.1
71.215,91.7
72.215,92.5
73.215,94.1
74.215,95.1
75.215,95.7
76.215,96.2
77.215,96.5
78.215,96.4
79.215,96.6
80.215,97.1
81.215,97.1
82.215,97.1
83.215,96.6
84.215,96.6
85.215,96.6
86.215,96.2
87.215,96.5
88.215,95.2
89.215,94.1
90.215,93.6
91.215,93.1
92.215,93.1
93.215,93.1
94.215,92.4
95.215,92.8
96.215,92.8
97.215,92.9
98.215,92.3
99.215,92.4
100.215,92.7
101.215,93.2
102.215,93.2
103.215,92.3
104.215,92.1
105.215,92.0
106.215,93.6
107.215,95.1
108.215,94.2
109.215,93.7
110.215,95.2
111.215,95.7
112.215,95.1
113.215,95.6
114.215,95.3
115.215,95.3
116.215,95.2
117.215,96.2
118.215,96.0
119.215,96.4
120.215,96.5
121.215,95.1
122.215,95.4
123.215,95.3
124.215,95.6
125.215,96.4
126.215,96.7
127.215,96.7
128.215,96.7
129.215,96.7
130.215,96.7
131.215,96.1
132.215,95.6
133.215,95.6
134.215,95.6
135.215,95.6
136.215,95.0
137.215,92.8
138.215,91.6
139.215,91.4
140.215,91.0
141.215,91.0
142.215,90.9
143.215,90.6
144.215,90.0
145.215,89.1
146.215,82.5
147.215,75.0
148.215,71.2
149.215,71.2
150.215,65.6
151.215,62.3
152.215,61.1
153.215,60.5
154.215,60.3
155.215,58.5
156.215,57.0
157.215,56.4
158.215,55.9
159.215,55.5
160.215,54.5
161.215,53.3
162.215,51.7
163.215,48.9
164.215,43.7
165.215,42.7
166.215,43.1
167.215,43.4
168.215,42.8
169.215,42.9
170.215,42.3
171.215,42.7
172.215,42.6
173.215,42.6
174.215,42.6
175.215,42.9
176.215,42.1
177.215,41.8
178.215,41.1
179.215,40.7
180.215,40.5
181.215,40.5
182.215,40.3
183.215,40.3
184.215,40.0
185.215,39.3
186.215,39.1
187.215,38.9
188.215,37.9
189.215,37.7
190.215,39.0
191.215,39.8
192.215,39.5
193.215,40.1
194.215,40.0
195.215,39.5
196.215,38.4
197.215,37.8
198.215,36.4
199.215,35.6
200.215,35.2
201.215,35.1
202.215,36.2
203.215,38.3
204.215,38.6
205.215,39.2
206.215,40.1
207.215,41.1
208.215,39.3
209.215,40.6
210.215,42.6
211.215,44.4
212.215,44.8
213.215,46.2
214.215,47.0
215.215,47.7
216.215,47.1
217.215,46.4
218.215,46.9
219.215,46.9
220.215,46.9
221.215,48.5
222.215,49.1
223.215,47.6
224.215,46.6
225.215,47.3
226.215,47.2
227.215,47.5
228.215,47.4
229.215,48.8
230.215,49.5
231.215,51.2
232.215,51.0
233.215,51.7
234.215,53.4
235.215,53.5
236.215,52.2
237.215,51.4
238.215,52.8
239.215,53.0
240.215,52.8
241.215,52.5
242.215,48.7
243.215,47.3
244.215,47.5
245.215,47.3
246.215,46.8
247.215,48.2
248.215,49.3
249.215,50.1
250.215,49.2
251.215,51.1
252.215,51.2
253.215,52.1
254.215,53.8
255.215,56.2
256.215,58.4
257.215,60.8
258.215,62.1
259.215,61.9
260.215,62.7
261.215,62.7
262.215,59.7
263.215,57.4
264.215,55.7
265.215,55.7
266.215,55.4
267.215,56.0
268.215,56.0
269.215,56.0
270.215,54.2
271.215,53.7
272.215,53.9
273.215,54.3
274.215,55.8
275.215,56.9
276.215,56.9
277.215,56.9
278.215,56.9
279.215,56.9
280.215,56.9
281.215,56.9
282.215,57.8
283.215,54.4
284.215,52.9
285.215,52.5
286.215,53.6
287.215,54.6
288.215,54.9
289.215,57.2
290.215,60.5
291.215,60.0
292.215,58.9
293.215,55.0
294.215,53.9
295.215,55.4
296.215,48.8
297.215,47.3
298.215,47.8
299.215,46.9
300.215,46.3
301.215,46.3
302.215,46.1
303.215,46.1
304.215,46.0
305.215,46.1
306.215,46.3
307.215,45.9
308.215,45.7
309.215,45.3
310.215,44.9
311.215,44.8
312.215,44.6
313.215,43.9
314.215,44.1
315.215,44.1
316.215,44.4
317.215,44.7
318.215,45.3
319.215,45.3
320.215,45.3
321.215,45.3
322.215,45.2
323.215,45.2
324.215,45.2
325.215,45.2
326.215,45.3
327.215,45.0
328.215,44.2
329.215,44.2
330.215,44.1
331.215,44.3
332.215,45.0
333.215,46.1
334.215,47.3
335.215,48.8
336.215,49.8
337.215,51.1
338.215,53.0
339.215,54.7
340.215,52.9
341.215,54.2
342.215,54.6
343.215,55.1
344.215,55.1
345.215,55.0
346.215,54.9
347.215,55.2
348.215,55.7
349.215,54.8
350.215,56.2
351.215,55.5
352.215,55.4
353.215,55.2
354.215,55.3
355.215,55.3
356.215,55.6
357.215,56.0
358.215,55.7
359.215,55.1
360.215,56.2
361.215,56.7
362.215,54.4
363.215,53.9
364.215,53.1
365.215,51.5
366.215,52.1
367.215,51.1
368.215,49.8
369.215,48.7
370.215,49.5
371.215,48.0
372.215,46.8
373.215,47.3
374.215,46.8
375.215,46.1
376.215,45.3
377.215,45.6
378.215,45.6
379.215,46.4
380.215,46.9
381.215,46.2
382.215,46.9
383.215,47.2
384.215,48.4
385.215,49.5
386.215,49.9
387.215,50.4
388.215,51.0
389.215,51.0
390.215,50.7
391.215,49.8
392.215,48.8
393.215,46.8
394.215,46.2
395.215,46.2
396.215,46.1
397.215,45.0
398.215,44.8
399.215,45.1
400.215,45.1
401.215,46.0
402.215,46.7
403.215,47.0
404.215,48.4
405.215,50.4
406.215,52.8
407.215,54.2
408.215,55.5
409.215,55.6
410.215,56.0
411.215,56.6
412.215,57.1
413.215,56.3
414.215,56.5
415.215,56.4
416.215,56.3
417.215,56.4
418.215,57.1
419.215,56.6
420.215,55.9
421.215,54.8
422.215,54.9
423.215,54.0
424.215,54.0
425.215,53.8
426.215,53.0
427.215,51.5
428.215,52.5
429.215,51.8
430.215,52.2
431.215,49.8
432.215,48.0
433.215,47.1
434.215,45.9
435.215,45.3
436.215,45.7
437.215,46.3
438.215,45.6
439.215,44.4
440.215,45.3
441.215,46.0
442.215,46.3
443.215,46.3
444.215,47.4
445.215,48.7
446.215,51.0
447.215,54.1
448.215,56.1
449.215,57.8
450.215,59.7
451.215,59.2
452.215,60.6
453.215,61.3
454.215,61.5
455.215,62.3
456.215,62.1
457.215,62.2
458.215,62.5
459.215,62.6
460.215,63.2
461.215,63.2
462.215,62.9
463.215,62.5
464.215,62.4
465.215,62.2
466.215,62.1
467.215,61.9
468.215,61.3
469.215,61.2
470.215,59.7
471.215,55.5
472.215,52.9
473.215,51.0
474.215,50.6
475.215,51.0
476.215,51.9
477.215,52.2
478.215,51.6
479.215,51.3
480.215,51.6
481.215,50.4
482.215,48.6
483.215,48.2
484.215,48.1
485.215,48.2
486.215,48.5
487.215,49.8
488.215,50.9
489.215,50.7
490.215,50.6
491.215,49.4
492.215,47.4
493.215,47.3
494.215,47.9
495.215,49.1
496.215,49.6
497.215,48.2
498.215,48.5
499.215,51.0
500.215,54.0
501.215,55.3
502.215,55.6
503.215,53.5
504.215,54.3
505.215,56.1
506.215,57.4
507.215,57.3
508.215,56.7
509.215,57.6
510.215,54.6
511.215,52.2
512.215,52.3
513.215,52.1
514.215,51.4
515.215,49.9
516.215,48.4
517.215,48.9
518.215,49.8
519.215,49.7
520.215,48.6
521.215,48.9
522.215,48.2
523.215,48.2
524.215,47.9
525.215,49.4
526.215,49.8
527.215,50.1
528.215,49.3
529.215,48.0
530.215,47.0
531.215,47.0
532.215,47.9
533.215,47.9
534.215,48.0
535.215,49.0
536.215,48.8
537.215,48.8
538.215,48.8
539.215,48.7
540.215,47.4
541.215,47.5
542.215,48.6
543.215,48.6
544.215,48.6
545.215,48.0
546.215,49.6
547.215,51.4
548.215,51.2
549.215,53.0
550.215,55.5
551.215,57.9
552.215,58.8
553.215,58.2
554.215,58.3
555.215,58.6
556.215,59.4
557.215,61.0
558.215,59.8
559.215,60.0
560.215,60.1
561.215,59.6
562.215,57.4
563.215,57.4
564.215,55.4
565.215,54.0
566.215,51.6
567.215,49.3
568.215,48.4
569.215,48.5
570.215,48.5
571.215,48.3
572.215,48.1
573.215,46.8
574.215,47.0
575.215,47.3
576.215,46.8
577.215,45.2
578.215,44.0
579.215,43.1
580.215,43.0
581.215,42.8
582.215,42.5
583.215,42.6
584.215,42.8
585.215,42.8
586.215,42.2
587.215,41.9
588.215,41.6
589.215,42.5
590.215,43.8
591.215,42.8
592.215,41.8
593.215,42.0
594.215,41.0
595.215,41.0
596.215,41.0
597.215,41.0
598.215,41.2
599.215,41.3
600.215,41.6
601.215,41.7
602.215,42.0
603.215,42.1
604.215,42.3
605.215,42.0
606.215,42.1
607.215,41.9
608.215,41.5
609.215,41.1
610.215,41.3
611.215,41.9
612.215,42.5
613.215,42.9
614.215,43.1
615.215,42.9
616.215,43.2
617.215,43.8
618.215,44.3
619.215,44.0
620.215,43.4
621.215,43.7
622.215,44.3
623.215,44.9
624.215,45.9
625.215,46.2
626.215,46.7
627.215,48.2
628.215,48.3
629.215,50.4
630.215,49.3
631.215,50.3
632.215,52.3
633.215,52.5
634.215,52.7
635.215,54.2
636.215,54.2
637.215,54.2
638.215,54.2
639.215,54.2
640.215,54.2
641.215,53.7
642.215,51.3
643.215,51.0
644.215,50.2
645.215,49.5
646.215,48.4
647.215,47.6
648.215,49.2
649.215,49.4
650.215,48.3
651.215,48.3
652.215,48.2
653.215,47.7
654.215,48.3
655.215,48.0
656.215,47.5
657.215,47.5
658.215,47.5
659.215,47.5
660.215,47.3
661.215,47.6
662.215,47.9
663.215,48.2
664.215,50.6
665.215,52.8
666.215,53.8
667.215,51.0
668.215,52.1
669.215,54.3
670.215,52.9
671.215,52.7
672.215,52.7
673.215,52.7
674.215,53.5
675.215,52.1
676.215,50.8
677.215,49.0
678.215,47.9
679.215,46.3
