hc_mode0,hc_mode1,hc_mode2,hc_mode3,hc_mode4,BIS
8.778507946161788,1.129067032626917,1.0053969896556236,1.0019210140275236,1.0013148064591733,95.9
8.768197791016709,1.1267457205600522,1.0055932105766103,1.0019082517426512,1.001311158161863,97.1
8.713910055216017,1.1274571578183177,1.0054685117133657,1.0019098318625093,1.0013186399479959,94.8
8.724326378908325,1.1262849000104216,1.0054255731088442,1.00189206470578,1.0013680357285373,93.2
8.71793593691323,1.1274489549267843,1.0054691940862757,1.0019162206936765,1.0013517691208491,92.0
8.767371085802061,1.126458514333631,1.0055405540390703,1.0017489384835325,1.0013643830176184,91.2
8.86149012364889,1.125765114027931,1.0055185921015803,1.0019175126906157,1.0012625827323818,90.8
8.771670628518098,1.1251975657467117,1.005459644214646,1.0017614880260746,1.001212430593242,89.2
8.58514686808555,1.1249469105986694,1.0054793822044203,1.0011735607792298,1.0012212765304735,89.6
8.393954368991125,1.1256292585739216,1.005716015288104,1.0023532149058865,1.001225268570967,90.1
8.12726509500013,1.1240417233740476,1.0049984347043475,1.0026710980297429,1.0011784207067898,91.9
8.40361632527479,1.1228363384497868,1.0061299511661275,1.0025564996862946,1.0012106332801947,91.9
8.201181641968041,1.1221221597571742,1.0064996278445888,1.0024773840196797,1.0011611816934556,91.9
6.229246939570487,1.130370896202737,1.006010579990258,1.002385826178651,1.0011464537178403,92.6
5.732992141266007,1.1319893990892953,1.0074867770507347,1.0025995259143683,1.0011670090410425,90.6
5.8043967415807804,1.1302499118536906,1.0076221518221196,1.002304859866189,1.0012060583732922,90.5
5.884727134749406,1.128751840503676,1.007304265965104,1.002391004413175,1.0011836970837087,90.7
5.798031350276426,1.127831655275745,1.00726383523976,1.0021092523906845,1.0012506964235188,90.7
5.872488409413811,1.1265466099353365,1.0072509754889833,1.0024015483817161,1.0012127764817313,89.7
5.892911549402736,1.1272710699145976,1.0071974753151811,1.002402086381877,1.0011821125862947,89.7
5.846088625132239,1.1271510198590189,1.0072337352861982,1.0023882796911594,1.0012268135851776,93.4
5.812426728310255,1.1274071865024444,1.007260633555234,1.0023853921166415,1.0011972693639923,93.3
5.740533444272811,1.1279839997525296,1.0072753878821625,1.002377015274037,1.001197202475754,92.4
5.6819232708118435,1.1277423712594714,1.0074136103582285,1.0023788569947776,1.0012507737567566,91.6
5.693174253271577,1.1279658466998777,1.0074506603401463,1.0023742952052035,1.0012051096733057,91.1
5.691559523558471,1.128652179087337,1.0075310381660303,1.0023737476058943,1.0011967786201805,92.0
5.638917588212092,1.1292650866031253,1.0075670409968869,1.002374129855294,1.0011967849036634,92.1
5.576539922843842,1.1303012841921602,1.0075431404383233,1.002366823731479,1.0011859143632607,91.8
5.594865495217373,1.130309374056285,1.007520057558744,1.0023791076619735,1.0011995329397978,91.9
5.611225763740663,1.1298482771347438,1.0075583903890752,1.002369743325561,1.0011879160320518,93.6
5.592540529741729,1.130113505516921,1.0076369704059516,1.0023820642158512,1.0011979740874695,92.0
5.595331377087206,1.1309271448842397,1.0075654476232647,1.0023911016074185,1.0011925272899134,91.4
5.575293270634858,1.131407785894504,1.0075214126185874,1.0024360268014993,1.0011547361828663,90.4
5.577252873240504,1.1304998704468485,1.0075226299568703,1.0024338915888993,1.0011813976923885,90.3
5.558340879482832,1.1306697995381794,1.0075422292827951,1.0024865434991852,1.0012491796920187,90.3
5.429433303618479,1.132923612499777,1.0074910846868097,1.0024134761716086,1.0012381802442214,90.4
5.466327658973951,1.1332715193409806,1.0075291961961046,1.0023873829492915,1.001257629020753,89.6
