svd_mode0,svd_mode1,svd_mode2,svd_mode3,svd_mode4,BIS
0.17746695806884147,0.6990359091306952,1.0058881483517186,1.2260403001266562,1.248794314681914,97.7
0.1762092860031751,0.6996250331763469,1.004808401461991,1.225378677506995,1.24964203225725,97.7
0.1742974155497381,0.6981034557066019,1.0018650602828212,1.22388299546231,1.2508934062925476,97.7
0.17521364773601958,0.694924390545711,1.0010802879260712,1.2212433587631404,1.2508324621118367,97.7
0.1753650094664987,0.6946561592824773,1.0004132508524521,1.218874557188958,1.256843867825637,97.7
0.1735448204078944,0.6942725347121502,1.0014833489312114,1.216093910878991,1.2572377277835498,97.7
0.17358996016414277,0.6955728597539776,1.003795748330684,1.2143280721678957,1.2577295596599303,97.7
0.1736739135582025,0.6958861365532287,1.003974565699683,1.2129264133041464,1.258502137788568,97.7
0.17328063607498334,0.696397663798325,1.003483823417283,1.2120975905077056,1.2587431287313295,97.7
0.1731540487971371,0.6983751847224805,1.0042786638425796,1.2107319437104893,1.2615924713225377,97.7
0.17235839055779292,0.6989347597235389,1.0043865356362864,1.210589405897313,1.2656532397440197,97.7
0.1731783596465021,0.6998681154031028,1.001956940306155,1.210215708769341,1.2670154317875122,97.7
0.17271499482304484,0.7010044529237415,1.0006913874783427,1.2083729279141369,1.2700084789150123,97.4
0.17333670782232694,0.7101403801497188,1.0005826911945428,1.2081389077607319,1.2711025229532096,97.4
0.1737491687243329,0.7095540651162174,1.0006685469311862,1.2071446877226724,1.270994425530824,97.4
0.17393197802333443,0.7094577229198817,1.0008359852766113,1.20602515646324,1.2713599412843146,97.3
0.17322953068125072,0.7110115207381507,0.9995294711912548,1.2051737407720062,1.2707573993148924,97.3
0.17223265578813818,0.7156456896258709,1.0002647025253637,1.2036339932682885,1.2715856711595077,97.3
0.17246170093842528,0.7170246937418898,1.0005985506747934,1.2014454340212872,1.271967275184633,97.3
0.17284088887931467,0.7164680240834499,1.00033776706453,1.201249666647473,1.272211275995961,97.3
0.17324408200272526,0.7164082194668474,1.00035556840224,1.201193112653885,1.273224616147215,97.3
0.17342031207244338,0.7170387390290375,1.0002208834363289,1.2011416929291374,1.2742599605156295,97.3
0.17374790007157873,0.7189221774297903,1.0013459244026075,1.2014306255489673,1.274468964637381,97.2
0.17650740903336407,0.7163265201940681,1.001218130329547,1.201025972132917,1.2744652479509975,97.2
0.17733589637230787,0.7136747908430036,1.000662310868146,1.2007705550441008,1.2750798920929902,97.2
0.1770135723766757,0.7144875518936891,1.0014107839641442,1.2007971756731313,1.275834913771261,97.2
0.1763979421343198,0.71461583750565,1.0020752700273923,1.2008888897169954,1.2760965374715283,97.2
0.17610502393676417,0.7151594861808146,1.0017242341861055,1.2007434451978476,1.2762298141273511,97.2
0.1763474473913053,0.7147688276689661,1.001542988443386,1.2007396314002032,1.2772571756633229,97.1
0.17691739565817508,0.7147612060602829,1.0019664921692237,1.2001697551946864,1.2791277857218764,97.0
0.17947008723804636,0.7150320730874564,1.0030933875093815,1.1994315682127672,1.280569281574203,96.0
0.17941259656835545,0.7153284892555044,1.0029224333820865,1.1990159560690437,1.2791374982508603,96.0
0.17986645359835374,0.7149446014657946,1.0024554265525456,1.1975488025766545,1.2780071708500815,95.7
0.18036085307502114,0.7130813656759929,1.0030835976292638,1.1974293445125517,1.2778466370005066,95.2
0.18023762646113842,0.7120039142308283,1.0020174260634278,1.1946860487081574,1.2779094363396957,94.6
0.1845581640734053,0.7117131346392792,1.003524132907954,1.1941375701984565,1.2801712287094649,93.6
0.18673571430778552,0.7118374128901341,1.0037514562403413,1.1940591606876156,1.2830394299106271,93.0
0.186924447666776,0.7117583908356188,1.0039832439634422,1.1931260512682718,1.2819369569170243,92.6
0.19511112597708957,0.7126759811173644,1.0043138227566606,1.1925595606191224,1.2808299052943308,91.9
0.19393504713741946,0.7130324242048999,1.004582141820141,1.1921318807872618,1.2814271520972966,91.3
0.1971700879025098,0.7141220743038958,1.0054910267122734,1.192365049021959,1.280275377281523,91.0
0.19688550002222158,0.7153245205832152,1.0053555918478732,1.1926993041532978,1.2799101386922416,90.7
0.19681696447171948,0.714442411927773,1.0050445453464592,1.1933429092795038,1.2819335285026165,86.6
0.19674627397083738,0.7149921043995822,1.0048377069352168,1.193237098945663,1.2859320893894735,83.9
0.1976786280471424,0.714809738311461,1.0049248209930322,1.1931762777186354,1.2877411268845314,83.6
0.1961474606744294,0.7148375643162652,1.004655859222722,1.1927539882943154,1.288162754651124,83.3
0.1994058485637592,0.7145034895309643,1.0043812928145448,1.1925493946845245,1.2884721989977315,83.0
0.2031403011691123,0.7144626533530117,1.0036364616102122,1.1921936850258403,1.2880568366328136,82.3
0.2019176180294829,0.7150756931692793,1.0018828886860378,1.1918087571578941,1.2886649003860802,81.6
0.20175531519809728,0.7144450012956074,1.0020005661509288,1.1920663177497808,1.2882340085844195,81.1
0.20083081808187198,0.715995299129999,1.0036951836827115,1.1914613246186698,1.2878186834909704,80.5
0.19414832042563884,0.7226630255574179,1.0047440365942815,1.192426405233582,1.2887510908729847,79.3
0.19331190808087587,0.7237606286232263,1.0042300828429713,1.192043637269994,1.28868906374983,78.2
0.19346257175729015,0.72387791239696,1.0033320092104043,1.1919067835933843,1.2876937469934213,77.6
0.19234469833310713,0.7254049373214517,1.0021388762742887,1.1920474999143953,1.2873828230850797,76.8
