dispm_mode0,dispm_mode1,dispm_mode2,dispm_mode3,dispm_mode4,BIS
0.9369378735120569,1.5025237017170245,1.9810916107416614,2.057603965796579,1.9525292296815935,93.9
0.9424065120917854,1.5003727995108171,1.9821148346379474,2.0579826646664223,1.9482983370708804,93.3
0.9404998798810043,1.4983008246078353,1.9826893919268391,2.0571648090191776,1.9460908189864523,94.4
0.9409997870522857,1.495694737246719,1.9816360502575119,2.056730130583467,1.9495062636223397,94.4
0.9389166740742222,1.500398033472535,1.9822132169556506,2.0567698296009747,1.947882400071121,94.4
0.946678808019646,1.5004322608265301,1.9824545593955034,2.057475786050473,1.9486518437267302,94.4
0.9421620178029079,1.5019863420366026,1.9821073005809815,2.058156941210899,1.9492662538654462,94.4
0.942153478869378,1.5027883115771536,1.9836767917064835,2.057197458575489,1.9466976211011566,94.9
0.9390080766349587,1.5005047425935394,1.9859577047581958,2.0569867822529795,1.9457852642311468,95.4
0.9333985479031771,1.5005039958352206,1.9856224990760514,2.057212852786986,1.9487352966246796,95.4
0.936484767175211,1.497843868775575,1.986483369115288,2.0573443775560696,1.9488672157857097,95.4
0.9391243463547172,1.496097156567501,1.9876024820575857,2.058129911803112,1.945140659548623,95.4
0.9421586110653936,1.497368429918678,1.9865674762113876,2.05745256840129,1.9493705739922147,95.4
0.9376779320178565,1.4982471941947493,1.985094171688882,2.056718845927562,1.9478041156776018,95.4
0.9364040630696286,1.496181051803688,1.9857353271237936,2.0573432649692442,1.944916248194163,95.4
0.9336047186916111,1.497311670201542,1.9836780408425345,2.058068682180293,1.952280928964774,95.4
0.9308991519707016,1.494086680229706,1.9835978367355267,2.059125278470507,1.947394198976303,95.4
0.9344852549270267,1.4953171157859537,1.9842061576801633,2.0579708863736283,1.9434117951894494,95.4
0.940829714255618,1.49931910502639,1.9826541786929772,2.0578046200799602,1.9510447655645882,95.4
0.9378173057895186,1.498414138276596,1.9838307604096983,2.05831554365755,1.9467924059429706,95.4
0.936243774592822,1.499337086914823,1.986075184686178,2.05815759850284,1.9466781208795845,95.8
0.9290186369727997,1.5009175526873273,1.9842643737824557,2.059184182302364,1.951237845135994,95.8
0.9302214093827532,1.5015071418009764,1.9861764562935234,2.0579901305992863,1.9457615912260817,95.8
0.9411320536779265,1.5037262350767846,1.987214756753609,2.056965791934572,1.9459222277307124,95.8
0.9377910824806774,1.5046344465629475,1.9856522329728765,2.0579176254829035,1.9512791980742354,96.5
0.9514352289784871,1.5086776081051179,1.9850007829386835,2.0574974730555002,1.949224403817475,96.7
0.9441155185662843,1.505738228633188,1.9875519695177593,2.0578638848685182,1.9447404486436368,96.7
0.9428398941294461,1.510030692771073,1.9856869079265231,2.0573344266681968,1.9495789450503618,96.7
0.955495528957241,1.5116008401056362,1.9864069447264017,2.0566140167388456,1.9474508783218436,96.7
0.9416060654689127,1.5137325634341257,1.9889621270073772,2.0565205763663874,1.9450189353526117,96.7
0.9441023430827411,1.512538091103634,1.9872306974056277,2.057224016140549,1.9516253758560425,97.0
0.9521514660291671,1.511211931213078,1.9877513656369117,2.0578875770355793,1.9468019943387525,96.8
0.9432044623603941,1.5063651327845324,1.9865005579915702,2.0571312126337475,1.9439551160983586,96.9
