hfd_mode0,hfd_mode1,hfd_mode2,hfd_mode3,hfd_mode4,BIS
1.0331620301568383,1.1216550470153592,1.7315714355376242,1.9409632279659474,2.00412275534469,84.0
1.0332323905350271,1.1217337337411057,1.7315098930835262,1.941007163214726,2.0041034567539886,85.0
1.0358343284010616,1.1226207992215067,1.7308775203449287,1.941433991218575,2.004752727493409,85.0
1.0352932324185564,1.1229846540805724,1.7318179813685817,1.942749581843677,2.0056854768212324,85.0
1.0371480949807874,1.1285662185075889,1.7299629618778047,1.9436019741957382,2.00632328734226,85.0
1.0366554537058164,1.1295181608881188,1.7324480202296482,1.945230159153231,2.006185989081084,85.0
1.0390458784674583,1.13193134137075,1.7311811338928491,1.944349415325685,2.0060574927072934,86.0
1.0353285619000907,1.1276457361264722,1.7292655453687986,1.9429990434351707,2.0049730015096645,86.0
1.0368507631533623,1.1304233235876868,1.7316307782924485,1.9451547920810819,2.005986190625965,86.0
1.0384409598232562,1.1411729991924928,1.7455978812796926,1.9430640459469728,2.004350837001122,86.0
1.0382661937698376,1.1459287503693445,1.755271796134155,1.9434205619738403,2.0084075322018347,86.0
1.0363650882963813,1.1432460720854682,1.7499271802891863,1.9417273833713418,2.017788455851929,87.0
1.0542799080527734,1.1466711086003154,1.7712772708215654,1.9416799118039203,2.01055063179423,87.0
1.036608956720467,1.1443847339152815,1.7754882562820624,1.9426411687971308,2.0092958304482824,87.0
1.0315030367492382,1.1379737550982136,1.7728351958754662,1.9453349203957826,2.0123503496905437,87.0
1.03053427927181,1.1346924498603403,1.7718794162837521,1.941964571003137,2.02089249402786,87.0
1.0305153507474265,1.1319948280789751,1.7714555155071978,1.941949087767458,2.0153118368366423,88.0
1.0301053651280392,1.1309523688445522,1.7729531054958234,1.9429505172543888,2.0178597773803078,88.0
1.011080067069205,1.1235251925356347,1.7309711253513058,1.9497231105410295,2.021621673449468,88.0
1.0147181171800919,1.1039506468890228,1.7491405197679042,1.9620793345764103,2.018893950636783,88.0
1.013543338887005,1.0982400464873738,1.7479202880413511,1.961730538967646,2.0159933158190677,88.0
1.0097324451898069,1.096770105830814,1.7634980537984308,1.9630507496122276,2.0172677133561794,89.0
1.0112396865082816,1.0955082613941665,1.7599004017948165,1.9622728510407785,2.016962487031941,89.0
1.0106297705152618,1.0959518906913635,1.759209325587439,1.963903851492168,2.017830632140615,89.0
1.01241614741705,1.0951553244218986,1.7643460707552832,1.96293311223307,2.017412885483902,89.0
1.0112974811110622,1.0963708198359337,1.7673431907189796,1.9632106437598422,2.017093040681718,89.0
1.011263956907039,1.0967177640250412,1.7668118036436031,1.9630355030937006,2.0170938757800925,90.0
1.0120927990754596,1.096726919456995,1.7672056714872906,1.9630845629168996,2.017392392146774,90.0
1.0122094422165906,1.0971815927301165,1.7710161065313008,1.9628776878662155,2.017905162026326,90.0
1.0124675579273203,1.097337206994581,1.7661947862137397,1.9628891483052369,2.016698569655064,90.0
1.0123010732571054,1.0969620885234879,1.7651785578651564,1.9633663253501037,2.0166000492240013,90.0
1.0125623805099713,1.0960906861067004,1.7648631114781448,1.9630826833363522,2.017111317729485,91.0
1.0128662729155147,1.0968400666457552,1.7628779292568115,1.963015469164028,2.0165476247905874,91.0
1.0132506037444344,1.096646964407934,1.7690783271414934,1.9642465391123163,2.017121774824168,91.0
