Perment_mode0,Perment_mode1,Perment_mode2,Perment_mode3,Perment_mode4,BIS
1.220069533776708,1.4291295195079652,1.5258928996355026,1.7332044736816687,2.1504373789759264,89.89999999999999
1.2634276835619656,1.4476685351938214,1.5405850383904096,1.7512911994211822,2.163664281678577,90.8
1.3013993085263915,1.4779798677570901,1.5707463242974002,1.786002336463743,2.1956527811396045,91.7
1.338522528959295,1.5057492165928696,1.5998163240268952,1.818529104756927,2.2268975210256308,91.9
1.3774378567005927,1.53178239827871,1.6262058903021468,1.850488773819608,2.255447492288786,89.7
1.413491575600745,1.5635524530978615,1.6527057356832178,1.8813874919796667,2.2823996357538756,87.9
1.4462161126550028,1.5952295594658854,1.6828406057308238,1.912266128115097,2.3087002116071984,86.4
1.4815114068249324,1.6190229515317158,1.708151522681768,1.94253582421741,2.3332485868407264,85.6
1.5185403004551707,1.6430614021216914,1.7326553114579775,1.9699424180777803,2.355702937059625,84.5
1.5472213001912523,1.6624719416549938,1.7557170220638976,1.9980676331655693,2.3748234763403473,82.0
1.5834476107089341,1.6908040895726353,1.7788567708779428,2.0255423429035746,2.3935553910613327,80.0
1.6185203375248354,1.7128161738297183,1.8021639708269788,2.052139773969206,2.410176874308733,77.9
1.6484438940940525,1.732180987357493,1.8219644399193824,2.07891111383422,2.4236774438779936,76.4
1.677326000268025,1.7501543910173019,1.8445334833015656,2.1033583323637366,2.435913049090163,74.6
1.7075373325186323,1.7706048719538225,1.8668385134393968,2.1255538421597526,2.444996869554227,74.0
1.732839534898237,1.792386435738186,1.8855858654152935,2.14840964796055,2.453162746517485,73.4
1.7623189036013753,1.8100053522241393,1.9027465983239629,2.1686103973892688,2.4578036110674786,73.3
1.7896518178426535,1.828947295469189,1.9238600636847254,2.190192265383009,2.4619386063089106,73.2
1.80866317054623,1.8440530628418699,1.9421938995632777,2.2100267568526473,2.4611952772559325,73.8
1.8384365910620417,1.8607450405533243,1.9589385722546986,2.22984896106116,2.4578240521260093,75.5
1.857413619144916,1.875593891021425,1.9744114563545079,2.2481278391005475,2.4512891058907282,74.1
1.880693544191238,1.8906468445034732,1.9892341294393028,2.265821329880002,2.440678821166755,75.0
1.902028470313382,1.9040928811439666,2.005598488894239,2.2840717466766907,2.427281349187969,74.9
1.9233534795409288,1.9197194950418224,2.019116229687912,2.3002089316426666,2.4077513479987203,75.7
1.9434151877777768,1.9323364327281052,2.032108949615429,2.3157144811763786,2.383096135995908,76.4
1.9648476871814697,1.9430932093355997,2.0452858174172244,2.3303836676388783,2.3515824543875694,76.4
1.987925608387422,1.9534435589249832,2.0593148436297257,2.3441538004407505,2.343406344342438,76.6
