Time,BIS/BIS
1.99161,0.0
2.99161,0.0
3.99161,0.0
4.99161,0.0
5.99161,0.0
6.99161,0.0
7.99161,0.0
8.99161,0.0
9.99161,0.0
10.9916,0.0
11.9916,0.0
12.9916,0.0
13.9916,0.0
14.9916,0.0
15.9916,0.0
16.9916,0.0
17.9916,0.0
18.9916,0.0
19.9916,0.0
20.9916,0.0
21.9916,0.0
22.9916,0.0
23.9916,0.0
24.9916,0.0
25.9916,0.0
26.9916,0.0
27.9916,0.0
28.9916,0.0
29.9916,0.0
30.9916,0.0
31.9916,0.0
32.9916,0.0
33.9916,0.0
34.9916,0.0
35.9916,0.0
36.9916,0.0
37.9916,0.0
38.9916,0.0
39.9916,0.0
40.9916,0.0
41.9916,0.0
42.9916,0.0
43.9916,0.0
44.9916,0.0
45.9916,0.0
46.9916,0.0
47.9916,0.0
48.9916,0.0
49.9916,0.0
50.9916,0.0
51.9916,0.0
52.9916,0.0
53.9916,0.0
54.9916,0.0
55.9916,0.0
56.9916,0.0
57.9916,0.0
58.9916,0.0
59.9916,0.0
60.9916,0.0
61.9916,0.0
62.9916,0.0
63.9916,0.0
64.9916,0.0
65.9916,0.0
66.9916,0.0
67.9916,0.0
68.9916,0.0
69.9916,0.0
70.9916,0.0
71.9916,0.0
72.9916,0.0
73.9916,0.0
74.9916,0.0
75.9916,0.0
76.9916,0.0
77.9916,0.0
78.9916,0.0
79.9916,0.0
80.9916,0.0
81.9916,0.0
82.9916,0.0
83.9916,0.0
84.9916,0.0
85.9916,0.0
86.9916,0.0
87.9916,0.0
88.9916,0.0
89.9916,0.0
90.9916,0.0
91.9916,0.0
92.9916,0.0
93.9916,0.0
94.9916,0.0
95.9916,0.0
96.9916,0.0
97.9916,0.0
98.9916,0.0
99.9916,0.0
100.992,0.0
101.992,0.0
102.992,0.0
103.992,0.0
104.992,0.0
105.992,0.0
106.992,0.0
107.992,0.0
108.992,0.0
109.992,0.0
110.992,0.0
111.992,0.0
112.992,0.0
113.992,97.7
114.992,97.7
115.992,97.7
116.992,97.7
117.992,97.7
118.992,97.7
119.992,97.7
120.992,97.3
121.992,94.6
122.992,93.0
123.992,88.1
124.992,82.3
125.992,77.5
126.992,69.4
127.992,73.8
128.992,73.8
129.992,82.0
130.992,88.6
131.992,88.6
132.992,88.6
133.992,88.6
134.992,88.6
135.992,88.6
136.992,88.6
137.992,88.6
138.992,88.6
139.992,85.9
140.992,85.9
141.992,85.9
142.992,85.9
143.992,85.9
144.992,85.9
145.992,82.1
146.992,77.2
147.992,73.0
148.992,76.4
149.992,77.0
150.992,79.9
151.992,81.0
152.992,78.9
153.992,80.9
154.992,77.9
155.992,70.5
156.992,66.8
157.992,63.4
158.992,61.2
159.992,60.2
160.992,60.0
161.992,61.5
162.992,62.6
163.992,60.6
164.992,59.3
165.992,57.5
166.992,56.0
167.992,55.1
168.992,53.7
169.992,53.7
170.992,54.0
171.992,54.5
172.992,56.0
173.992,56.2
174.992,57.4
175.992,58.5
176.992,58.5
177.992,58.5
178.992,58.5
179.992,58.5
180.992,58.5
181.992,58.9
182.992,60.7
183.992,59.8
184.992,60.4
185.992,62.4
186.992,62.4
187.992,61.8
188.992,59.2
189.992,60.9
190.992,59.2
191.992,55.3
192.992,52.5
193.992,48.7
194.992,46.7
195.992,44.3
196.992,42.1
197.992,41.1
198.992,41.1
199.992,40.3
200.992,39.9
201.992,40.5
202.992,40.9
203.992,40.8
204.992,40.4
205.992,40.4
206.992,40.3
207.992,39.9
208.992,40.3
209.992,40.8
210.992,41.2
211.992,41.2
212.992,41.6
213.992,42.1
214.992,42.2
215.992,42.4
216.992,42.8
217.992,43.7
218.992,42.3
219.992,43.9
220.992,43.7
221.992,43.3
222.992,43.4
223.992,44.2
224.992,45.3
225.992,44.1
226.992,43.2
227.992,42.5
228.992,43.2
229.992,42.5
230.992,43.6
231.992,43.9
232.992,43.3
233.992,43.4
234.992,43.9
235.992,44.7
236.992,45.2
237.992,45.1
238.992,46.0
239.992,46.4
240.992,45.9
241.992,45.6
242.992,47.0
243.992,46.8
244.992,49.6
245.992,48.2
