hc_mode0,hc_mode1,hc_mode2,hc_mode3,hc_mode4,BIS
4.6112497214350485,1.3154118768906051,1.109036891152739,1.0077214974100992,1.0019140391626027,42.4
4.457995253670921,1.3297063653036296,1.1065288937422535,1.007667391969035,1.0019784538813596,43.8
5.870718935763645,1.3428974322437803,1.108606460301551,1.0074694478289188,1.0019916726314597,45.2
6.065990392410892,1.3778593465019124,1.1098719310843257,1.007615213675446,1.00196257527915,41.2
6.66952475711716,1.394906755946155,1.1087875260179225,1.0075742205617046,1.0018963992137089,43.0
6.917472803890445,1.3901829691595877,1.1089206662427509,1.007619072033626,1.0019044049326966,44.2
6.771463105689889,1.3864523897696623,1.108420965933462,1.0073513830315335,1.0018614511796962,47.8
6.697227865729684,1.3878906039596919,1.1087191405197707,1.0074865386129135,1.0017984303546412,46.0
6.63364583294426,1.382965723033074,1.108964342568263,1.007544991732487,1.0017572955291654,51.3
6.477984957963891,1.3831342304123302,1.1094397202678563,1.0076577357635308,1.0018793251977398,48.3
6.74933121205041,1.3815107222436571,1.1106704327077985,1.0078552226281439,1.002035469150326,49.1
6.793757961923776,1.3822023651948963,1.1104265254973522,1.0078705061770317,1.0019100946083626,51.6
6.854912915703739,1.3880598554110468,1.1067588576424743,1.00803143595429,1.0019357841860894,54.5
7.127787188417695,1.2691686458200653,1.1075086864990704,1.008277704298702,1.0020152749140612,54.5
7.224756382345153,1.2465409003650703,1.1087508207467782,1.0083537353417702,1.0021040663944865,54.5
7.417207798264036,1.2318180266825676,1.1059970132474921,1.0085545387532269,1.002061868527737,57.1
7.81076583911952,1.232346857108545,1.1081648614028956,1.00845967087322,1.0021946441333547,62.4
7.308825662344712,1.2186710055293086,1.1069139364233942,1.0085212170402025,1.002182992163835,62.4
7.153421503044641,1.212968726432031,1.1064178063467267,1.008679920388989,1.0021952383243276,62.4
6.093169036429617,1.2110243224369543,1.1038035082400783,1.008737520397959,1.0026390595537573,62.4
5.456992682436874,1.2285922101350975,1.1012931061006548,1.0087596216822716,1.0023070586846339,62.4
5.104635407929844,1.2304908311516083,1.1000343355120727,1.0089143814954655,1.002333371305459,62.4
4.897504207505743,1.2305529969777362,1.0993151661270495,1.0089853575200862,1.002142631750353,62.4
4.404532665203138,1.2373635983228963,1.0995530171653225,1.00927745789421,1.0024230980847455,62.4
4.038628268794713,1.2406282830487707,1.0973975903192932,1.0091882348802237,1.002586311524701,66.5
4.005776159265575,1.240015981316633,1.0957082120792656,1.0093265750776468,1.0026381475694244,67.7
3.7053932289786045,1.240190418993326,1.0956927713252849,1.0093731232214647,1.0026973546652498,67.7
3.579630597040716,1.248738364146105,1.0953969797902696,1.0096046004174486,1.0027031589188045,67.7
3.452967699731127,1.2462111713336044,1.095446380441933,1.009669175406987,1.0026511536176514,69.7
3.4233848832378686,1.2468660682834127,1.0955929305385987,1.0097623613824542,1.002819212100848,73.7
