spec_mode0,spec_mode1,spec_mode2,spec_mode3,spec_mode4,BIS
4.313992587420372,7.677923081324447,8.434899421268186,8.350096231491497,8.136459161840413,86.10000000000002
4.380580658499743,7.677806024283426,8.461064024689932,8.336848341978365,8.114774726615481,86.90000000000002
4.596061439330781,7.680812275174451,8.457981556499087,8.317245086788917,8.124343390430639,87.70000000000002
4.638165065515591,7.640040314480626,8.484384073157694,8.341830344615719,8.151073480606648,88.50000000000001
4.708328483876118,7.642997562244701,8.46508006208395,8.331843234980736,8.118935599714892,89.30000000000001
4.684803221754937,7.637527449263227,8.473357657232974,8.332519841105112,8.13669589307109,90.10000000000001
4.793810589116977,7.609594796404108,8.522747592921629,8.365098858318634,8.140046326019903,90.9
4.75752373753987,7.59455780399323,8.550741589944343,8.38575317746342,8.103400171631026,91.7
4.844729321414038,7.049183230139976,8.510110040328614,8.385290255833805,8.127239791506836,92.5
4.9265012876303835,6.775714722961739,8.49534420989803,8.365783111542093,8.121378558999783,92.7
4.96033040111876,6.932862346776617,8.502860320770266,8.332217219475407,8.130183663640398,92.5
4.918524649660129,6.968283418811225,8.527249036746351,8.342458152036137,8.097883712726222,93.1
4.929896380613553,7.064584141849448,8.466756315677165,8.346997339619255,8.098394208548745,92.9
5.112234848437039,6.800072669852513,8.459849431818217,8.344448935747327,8.109013548065489,93.2
5.132958368078141,6.866314052115216,8.418431504577793,8.310715777502562,8.117623980775074,91.7
5.22407651422521,6.901493498618824,8.429449605109152,8.330262159809024,8.119028827774976,88.1
5.273569917365019,6.964598813397309,8.440258981631416,8.311488158750862,8.112367869428287,84.7
5.492426543991192,7.0039226251154085,8.510148030923732,8.313512778062343,8.123922772072888,82.7
5.427551049349011,7.026045274203829,8.463536170167675,8.326582619341995,8.128262038018102,82.8
5.455679812067743,7.127207159100636,8.478008686681129,8.319998874895102,8.135263126673717,82.8
5.574826472372681,7.096533398630133,8.459230506704706,8.34373876712979,8.120094938036353,83.0
5.754663843614112,7.083715784837366,8.475954219904235,8.368370391795803,8.135446424232578,83.0
5.717203333951637,7.07593515202521,8.500298657567075,8.345909954301707,8.159141421049299,82.9
5.73580238664223,7.1027870354273075,8.478988913341153,8.37848978660247,8.192006113331656,82.9
5.735180314005428,6.994731196279809,8.47059978482838,8.36778148889468,8.205819904573497,82.9
5.712456641959926,6.956721896016047,8.501203913782215,8.368210985656427,8.215485986423671,82.9
5.75064707595796,7.016125691507132,8.482986446465201,8.373973546147504,8.230529616466214,82.8
5.809291325747411,7.055502495916194,8.49217019782664,8.381589359478216,8.238051757777086,82.9
5.912294760329045,7.016464700227324,8.479152213138525,8.37036634111339,8.227669781208874,82.8
5.868207711143715,7.065883274021302,8.488625694786672,8.393681127637898,8.23945822149494,82.8
5.915364795395387,7.081918103144864,8.509508011507014,8.380103092730838,8.204324876790654,82.9
5.910777657254986,7.074188808312275,8.53055667882592,8.36151765324313,8.217406977921417,82.9
5.9390582147082265,7.054493118262386,8.521813596838513,8.342741506788993,8.205664104946267,82.9
5.979345799849376,7.066852274348546,8.546307208957295,8.330863838848053,8.206536349943145,83.9
5.979145265476184,7.072500383896772,8.529170818291458,8.304626011712957,8.187303010926048,84.8
6.024830087086503,6.996643855783266,8.53658900489913,8.302118884065415,8.22728507142181,84.8
5.991799961020594,7.039320018661146,8.532031491147158,8.331415192595184,8.239228013070315,84.5
5.984303870401825,7.040807315035834,8.516913518885636,8.320315167282482,8.246609906236884,84.8
6.035818299735889,7.037732530088456,8.5154938959985,8.35336231918122,8.220750110049549,85.2
6.053722279746346,7.0420445448058056,8.519880245003694,8.338433057217797,8.224413355099612,86.4
6.08012512205315,7.0302593629570564,8.508487404261178,8.325813421852487,8.212219038611089,86.6
6.079310185242188,7.024980357728002,8.4831374608391,8.337074268091863,8.211129892831709,86.6
6.01718575214506,7.043250517461895,8.482534418438872,8.321436828151821,8.182396594149031,86.4
6.05226488394473,7.04617039658244,8.460839786700054,8.35383228481565,8.201299408947365,86.4
6.008937305387336,7.016317818429229,8.483178127205141,8.381445037125738,8.212999559424647,86.2
5.978849840963207,7.021365113512421,8.486922561256518,8.35482218595771,8.231830819561846,86.2
5.959906930806795,6.962334056424877,8.457364628595958,8.361177124107579,8.227661244598005,85.9
5.987127803087861,6.958301824772445,8.46873188277925,8.35653630222215,8.21222549764796,86.1
6.049738513529136,6.951637534292325,8.470913732213262,8.364751398274255,8.19830192565296,86.9
6.043032230596252,6.962750222160574,8.469498883591791,8.369724243658315,8.183523462407695,87.9
6.01971492792644,6.960642428159562,8.474196744293787,8.37488940255604,8.222064171230056,88.0
6.067273299931442,6.975507687839895,8.4623086646425,8.369650435846912,8.213869126106726,88.0
6.087260976402071,6.963205485156726,8.452699496067323,8.396660652621778,8.199065441112772,87.7
6.144873874861176,6.970838966424113,8.445418880753959,8.381850648717274,8.175020907626205,87.7
6.139469772071209,6.962871911850644,8.436985862714124,8.381934313405768,8.161458021540806,87.5
6.146708952047011,6.9965727229489065,8.441219084875883,8.374661054145228,8.168189999359221,87.8
6.155808946417626,6.985485418357042,8.422063275056672,8.434205284230087,8.169346990488487,88.1
