Time,BIS/BIS
2.12297,0.0
3.12297,0.0
4.12297,0.0
5.12297,0.0
6.12297,0.0
7.12297,0.0
8.12297,0.0
9.12297,0.0
10.123,0.0
11.123,0.0
12.123,0.0
13.123,0.0
14.123,0.0
15.123,0.0
16.123,0.0
17.123,0.0
18.123,0.0
19.123,0.0
20.123,0.0
21.123,0.0
22.123,0.0
23.123,0.0
24.123,0.0
25.123,0.0
26.123,0.0
27.123,0.0
28.123,0.0
29.123,0.0
30.123,0.0
31.123,0.0
32.123,0.0
33.123,0.0
34.123,0.0
35.123,0.0
36.123,0.0
37.123,0.0
38.123,0.0
39.123,0.0
40.123,0.0
41.123,0.0
42.123,0.0
43.123,0.0
44.123,0.0
45.123,0.0
46.123,0.0
47.123,0.0
48.123,0.0
49.123,0.0
50.123,0.0
51.123,0.0
52.123,0.0
53.123,0.0
54.123,0.0
55.123,0.0
56.123,0.0
57.123,0.0
58.123,0.0
59.123,0.0
60.123,0.0
61.123,0.0
62.123,0.0
63.123,0.0
64.123,0.0
65.123,0.0
66.123,0.0
67.123,0.0
68.123,0.0
69.123,0.0
70.123,0.0
71.123,0.0
72.123,0.0
73.123,0.0
74.123,0.0
75.123,0.0
76.123,0.0
77.123,0.0
78.123,0.0
79.123,0.0
80.123,0.0
81.123,0.0
82.123,0.0
83.123,0.0
84.123,0.0
85.123,0.0
86.123,0.0
87.123,0.0
88.123,0.0
89.123,0.0
90.123,0.0
91.123,0.0
92.123,0.0
93.123,0.0
94.123,0.0
95.123,0.0
96.123,0.0
97.123,0.0
98.123,0.0
99.123,0.0
100.123,0.0
101.123,95.5
102.123,94.7
103.123,95.5
104.123,95.9
105.123,95.8
106.123,96.5
107.123,96.5
108.123,96.5
109.123,96.5
110.123,96.5
111.123,96.5
112.123,96.5
113.123,96.2
114.123,95.9
115.123,96.4
116.123,96.6
117.123,96.6
118.123,96.6
119.123,96.6
120.123,96.6
121.123,96.6
122.123,97.5
123.123,97.7
124.123,97.7
125.123,97.7
126.123,97.4
127.123,97.4
128.123,97.1
129.123,97.0
130.123,96.2
131.123,97.0
132.123,97.1
133.123,97.0
134.123,95.8
135.123,95.9
136.123,95.9
137.123,96.0
138.123,94.9
139.123,94.9
140.123,94.9
141.123,94.9
142.123,94.9
143.123,94.9
144.123,94.9
145.123,94.9
146.123,94.9
147.123,94.9
148.123,94.9
149.123,94.9
150.123,94.9
151.123,94.9
152.123,94.7
153.123,93.9
154.123,93.7
155.123,93.6
156.123,97.4
157.123,97.2
158.123,97.2
159.123,97.1
160.123,96.7
161.123,96.6
162.123,97.0
163.123,96.3
164.123,95.8
165.123,95.5
166.123,95.0
167.123,95.0
168.123,95.4
169.123,95.2
170.123,95.2
171.123,95.2
172.123,95.2
173.123,95.4
174.123,95.0
175.123,94.1
176.123,93.2
177.123,92.5
178.123,92.3
179.123,92.3
180.123,92.2
181.123,92.2
182.123,92.2
183.123,92.2
184.123,92.5
185.123,92.9
186.123,92.7
187.123,93.8
188.123,93.6
189.123,93.9
190.123,94.0
191.123,93.8
192.123,94.1
193.123,94.2
194.123,93.9
195.123,93.8
196.123,94.8
197.123,94.7
198.123,95.0
199.123,95.0
200.123,95.0
201.123,95.8
202.123,95.2
203.123,95.2
204.123,95.5
205.123,96.4
206.123,96.4
207.123,96.4
208.123,96.4
209.123,96.4
210.123,96.4
211.123,96.4
212.123,96.4
213.123,96.4
214.123,96.7
215.123,96.0
216.123,96.2
217.123,96.2
218.123,96.2
219.123,96.2
220.123,96.2
221.123,96.2
222.123,96.2
223.123,96.2
224.123,96.2
225.123,96.2
226.123,97.0
227.123,97.4
228.123,97.4
229.123,97.4
230.123,97.4
231.123,97.4
232.123,97.4
233.123,97.4
234.123,97.6
235.123,97.6
236.123,97.6
237.123,97.6
238.123,97.6
239.123,97.6
240.123,97.7
241.123,97.7
242.123,97.7
243.123,97.7
244.123,97.7
245.123,97.7
246.123,97.7
247.123,97.7
248.123,97.7
249.123,97.7
250.123,97.7
251.123,97.7
252.123,97.7
253.123,97.7
254.123,97.7
255.123,97.7
256.123,97.7
257.123,97.7
258.123,97.7
259.123,97.7
260.123,97.7
261.123,97.7
262.123,97.7
263.123,97.7
264.123,97.7
265.123,97.7
266.123,97.7
267.123,97.7
268.123,97.7
269.123,97.7
270.123,97.7
271.123,97.7
272.123,97.7
273.123,97.7
274.123,97.7
275.123,97.7
276.123,97.7
277.123,97.7
278.123,97.7
279.123,97.7
280.123,97.7
281.123,97.7
282.123,97.7
283.123,97.7
284.123,97.7
285.123,97.7
286.123,97.7
287.123,97.4
288.123,97.0
289.123,95.0
290.123,94.4
291.123,95.4
292.123,95.4
293.123,95.4
294.123,95.4
295.123,94.1
296.123,91.3
297.123,88.6
298.123,88.6
299.123,88.6
300.123,87.9
301.123,87.9
302.123,87.9
303.123,87.9
304.123,87.9
305.123,87.9
306.123,87.9
307.123,87.9
308.123,87.9
309.123,88.1
310.123,88.1
311.123,88.1
312.123,88.1
313.123,89.6
314.123,89.6
315.123,89.6
316.123,89.6
317.123,89.6
318.123,89.6
319.123,90.2
320.123,91.1
321.123,94.5
322.123,95.8
323.123,95.8
324.123,95.8
325.123,95.8
326.123,95.8
327.123,95.8
328.123,95.8
329.123,96.0
330.123,96.7
331.123,96.7
332.123,97.0
333.123,97.1
334.123,97.5
335.123,97.6
336.123,97.6
337.123,97.7
338.123,97.7
339.123,97.7
340.123,97.7
341.123,97.7
