hm_mode0,hm_mode1,hm_mode2,hm_mode3,hm_mode4,hc_mode0,hc_mode1,hc_mode2,hc_mode3,hc_mode4,kfd_mode0,kfd_mode1,kfd_mode2,kfd_mode3,kfd_mode4,detf_mode0,detf_mode1,detf_mode2,detf_mode3,detf_mode4,Perment_mode0,Perment_mode1,Perment_mode2,Perment_mode3,Perment_mode4,pet_mode0,pet_mode1,pet_mode2,pet_mode3,pet_mode4,lzc_mode0,lzc_mode1,lzc_mode2,lzc_mode3,lzc_mode4,svd_mode0,svd_mode1,svd_mode2,svd_mode3,svd_mode4,hfd_mode0,hfd_mode1,hfd_mode2,hfd_mode3,hfd_mode4,spec_mode0,spec_mode1,spec_mode2,spec_mode3,spec_mode4,Disp_mode0,Disp_mode1,Disp_mode2,Disp_mode3,Disp_mode4,dispm_mode0,dispm_mode1,dispm_mode2,dispm_mode3,dispm_mode4,BIS
0.0261951221089827,0.144418347411143,0.415117343792796,0.8337120153011539,1.5130297883168984,34.60566289236039,4.672981591844503,1.719854722258711,1.1000425752893075,1.0055298176111729,1.6701088373911128,2.119916692958669,2.715329640562616,2.907033352226547,4.15706712471008,1.7093155649818903,0.9274903346296964,0.3667473319780933,0.083160311923131,-0.0031466694205693,2.1078955449079717,2.0030750491317137,1.973118599901536,2.1875568024566765,2.540577198395137,1.0116390410985534,1.0099449611332303,1.0094860031068142,1.0130496620308342,1.0228029403227152,664,607,555,660,1624,0.1815312597697498,0.6027488278857749,1.0418007028083105,1.2663715161806504,1.270154321650892,1.0730033203105536,1.084721618168939,1.3400101150859276,1.9874416855832224,2.0370294940161533,5.120152813364033,7.122474442316284,8.100479130894428,8.398480590424196,8.504982719163657,0.9215555831217505,1.564607670524656,1.883372394655881,1.498450890669946,2.000762852699323,0.8351525527595629,1.309079373345929,1.8342515680931029,2.072475094833633,1.973986567525586,93.2
0.0267445899924706,0.1450400543606372,0.4172487471304374,0.8370529557664937,1.5099716315928673,34.50129938763518,4.767701870409055,1.747668640736296,1.1019743817741154,1.0057727871304252,1.7260044548234177,2.122937778269441,2.7927297060955043,2.9497832589184934,4.350608343452275,1.6905225616219322,0.9230202754196408,0.3686672991415837,0.0913134370915177,-0.0062116587037108,2.10584079441918,1.995398065673468,1.9810489908428577,2.1909787625238355,2.540717876204242,1.011598375369062,1.009827414585711,1.009603819808082,1.0131129434138937,1.0228083354162214,673,620,557,671,1644,0.1846665588948772,0.6061319886700652,1.0477963597510385,1.2700955148572828,1.2698033797142954,1.0745052827409145,1.085806851675571,1.3416073363835543,1.9847488676068612,2.035360525290254,5.131407662824055,7.1056934884086855,8.097464932442257,8.41881513655911,8.453279947364132,0.92859699820391,1.5670271916127123,1.883961064505344,1.4989185933209523,2.002755347562432,0.8393166315333194,1.309019685436584,1.8338385328132696,2.0730428444090823,1.972948462713866,92.0
0.0268123005667442,0.1444802670886212,0.4171063225348032,0.8364837019628929,1.5091827049743465,34.30618552212636,4.779975829613943,1.750222568070059,1.100407954131832,1.005859272053926,1.6753881706263765,2.1244237552606524,2.8030687159999736,2.944371982006152,4.164355521471067,1.70347476736648,0.9260086986412208,0.3676602339986416,0.0946057379874388,0.0036421009147413,2.102319115007222,1.9875402679151284,1.9857566209168351,2.189765317004308,2.540199903518804,1.0115402622487248,1.009709775045432,1.0096744650240337,1.01308993509469,1.0227813580476175,674,629,556,679,1652,0.1851484009764957,0.6045753178820282,1.047897319460227,1.2684889651553968,1.270100356661989,1.073840907122706,1.084706046908731,1.3411713022417644,1.986373516185609,2.034869025786706,5.125769720976772,7.114510135893704,8.089318387793947,8.407469062545584,8.450565254121571,0.9284229295535612,1.5661736975649716,1.8879715231389005,1.493191712247015,2.004452141968935,0.8390615884181893,1.307914262082531,1.836145928759292,2.0725056956697885,1.973872506122484,92.3
0.0267797758775086,0.1442966687499338,0.4170879756582161,0.8361365596143798,1.5092931820318312,34.238814253532915,4.754863306891282,1.7491780975361249,1.100787972664896,1.005782139633244,1.6751772329435188,2.170478380769982,2.846610803644392,2.970138950012652,4.219128589363752,1.7091399764678985,0.92895465141762,0.3669322637760087,0.1027930210624971,0.0092528227484807,2.0906720804420718,1.9849962328469708,1.986469133679825,2.190463865946039,2.539970004229134,1.0113425082320926,1.0096685792049471,1.0096862359631027,1.013101439696004,1.0227705657692046,680,634,561,684,1647,0.1848536273110094,0.6035917768185138,1.0477478620797125,1.2683577731761186,1.2697332693890555,1.0721378172871057,1.0837020434528657,1.341350944650284,1.9858520371971304,2.034569304674505,5.118910649594822,7.107139822623694,8.090236560335995,8.40514246195347,8.458423388185807,0.9288481732628452,1.5617804316146846,1.8888503212712768,1.492981888269673,2.0044722167474944,0.8382114819601745,1.3020628150528837,1.834762923453168,2.072502841391477,1.9732196709016152,91.8
0.0269388605812804,0.1442922017571719,0.4170433206585445,0.8360646750636743,1.5099029063865266,34.1211330709786,4.764688037436001,1.7497151405514018,1.1011524810746864,1.0058273692981334,1.664777849534664,2.1265276180893697,2.7792299269994154,3.017193851530904,4.397997049099633,1.7139029009880589,0.9283932766461392,0.3701941925406868,0.105195275871259,0.0126500317364423,2.1002386485555475,1.98854179890894,1.9845275419187272,2.190230975676309,2.5409210335071792,1.0114995695999411,1.0097215431890372,1.009656806867564,1.0130956875057848,1.0228245195563477,686,637,560,686,1649,0.1862146369475227,0.6037220757770256,1.0477530041767515,1.268754581135684,1.2697089270191046,1.071772775856063,1.0838110501016651,1.3409936110467755,1.9866219814119432,2.035019191754437,5.188085023153023,7.100167543401997,8.08747943501736,8.413001410543664,8.469239422643527,0.9333929109680889,1.556380077101366,1.8807433622012977,1.4854002050236508,2.005684332507315,0.8454244749093708,1.2987141830149451,1.8353019928966008,2.0729192262530933,1.974010871854354,92.1
0.0268199862484235,0.1444366962411141,0.4171416797975342,0.836220467459824,1.509840944541529,34.311244058828514,4.774373807089324,1.7507578709718412,1.100407023759688,1.005820971444663,1.739535364617712,2.134990567951321,2.833989121410318,2.9387436638645075,4.217685595012057,1.6980021150937583,0.9296682878373426,0.3704911690104934,0.1086065204887088,0.0151839939257628,2.099747737508048,1.995012671208395,1.983703694811272,2.1881071220827124,2.5406837354750835,1.0114995695999411,1.009821534818704,1.0096450335977551,1.0130554159886158,1.0228137303196518,690,635,563,697,1660,0.185753602149228,0.6043168835820449,1.0480594144567308,1.2682238566928017,1.2696383799350182,1.0727753255773878,1.0848679052446712,1.3418458815568342,1.9867865642102316,2.035898538275186,5.178931017455072,7.103879240809786,8.093401777598983,8.439474934169457,8.471305368472404,0.9258700354568696,1.554367599809971,1.88134658440877,1.48227098479342,2.0036865432001174,0.8390734568883552,1.2968405642629466,1.837314621868438,2.072245885595504,1.974307854678352,92.3
0.0268315305898224,0.1443640649541526,0.4166001406058231,0.8364098489779425,1.5098040999630458,34.2975920753935,4.723881728104805,1.7505187689784532,1.1006697350378558,1.0059788359339157,1.5886165561064371,2.1581344903207995,2.8262439125072683,3.005551848469791,4.147142323704845,1.7019547413842335,0.9275811519508322,0.3697447211371754,0.1096694102488743,0.0157063491447458,2.100199355542518,1.9886906212993996,1.9810260154841612,2.190579379610222,2.540535269843983,1.0115053835146963,1.009727426911525,1.009603819808082,1.013101439696004,1.0228029403227152,687,642,562,692,1656,0.1858943094592562,0.603318149361586,1.0472363130361653,1.2686234742168627,1.2698526310086256,1.0720779519339498,1.0846247462259957,1.341057438909033,1.9850974315586745,2.0358750213858343,5.179152150158173,7.122734014149161,8.093890245318535,8.438827159565788,8.458052836349344,0.9302186345689784,1.558042287624821,1.8820365564567585,1.4896748244136748,2.0035935703584054,0.8429127042499013,1.2974099297683177,1.83530307265868,2.073084422481117,1.9742185522789135,92.6
0.0272348530062158,0.1439012825060134,0.4159879596714837,0.8361343317859644,1.510185310087886,33.54777125120634,4.716243610045938,1.7418360414209972,1.100699617487065,1.0058784886832008,1.6805498611059009,2.063862418779787,2.803245026054756,3.004413029294644,4.465723408280691,1.7079031797524946,0.9263543654661972,0.3691407269127046,0.1107458399182101,0.0162564987478073,2.0974524132944845,1.9880898594913297,1.9758961979559115,2.189346049836685,2.54113185300744,1.0114588658546253,1.0097215431890372,1.0095272495782637,1.0130784296097932,1.022835308032928,682,642,568,691,1648,0.1880255068024169,0.6018662940713272,1.0454273256531363,1.2683809917283329,1.2699883035264812,1.0727683654751687,1.083035325667138,1.3398635131103385,1.985575483084448,2.035570082703128,5.199367368480877,7.155334410818932,8.080222771286104,8.431301704306346,8.461888171454735,0.9344849907291808,1.5537726117968325,1.8789627812114733,1.4885487027514406,2.002856600626845,0.8468545730777681,1.3000301359443525,1.839563518636655,2.072550685876923,1.9751822529372365,92.8
0.0277088204381722,0.1440519149784429,0.4158956185175309,0.8357984307574468,1.5100907377015036,33.10289391684403,4.721773509984614,1.744474346069263,1.1007246618872626,1.005937522979601,1.661202496343796,2.1448179640215344,2.874145789879772,2.952285480996677,4.355153128701722,1.703036836816016,0.9268300093222782,0.3687999149734665,0.1101005771281147,0.0162434022085361,2.1093535787024864,1.9901928766460888,1.9750147497154715,2.188112574715745,2.5410316097856245,1.0116622736865677,1.009750959473217,1.0095154660403691,1.0130554159886158,1.0228299138896442,672,640,565,696,1651,0.1907249948928518,0.602368314825368,1.0456217213241437,1.2682398227828575,1.2701086032178783,1.0726421066145628,1.083613931172823,1.3395408510299314,1.9867211504556492,2.036084007564302,5.2031355536966295,7.148535654061056,8.090219906774943,8.441552754132434,8.453317462800078,0.9503607127559436,1.555698576246395,1.8773440697061392,1.4818015794590007,2.002564626092464,0.8569882903571981,1.298442758748522,1.83519356356632,2.0726696032684933,1.974770226134961,90.4
0.0279737104374431,0.1437042443733253,0.4161029355303491,0.836059314716928,1.5100754213212635,32.66507708223385,4.713050095041356,1.7431939741741258,1.1012975027981091,1.0058536697922953,1.6822408108706428,2.1664990060972347,2.876805136732392,3.01483129017566,4.377325430055549,1.714716422647182,0.9293908497060732,0.3709298624297654,0.1107107213971548,0.0157603435239263,2.1013688456293997,1.9779931595518487,1.9786231582815408,2.1905813985302234,2.5411187794586936,1.0115286369095304,1.0095684846042017,1.0095684846042017,1.013101439696004,1.0228299138896442,681,648,571,704,1658,0.1920883211522995,0.6011440326247565,1.0457267033926323,1.2688581712005362,1.2702595667432075,1.0727979950382835,1.081811241936316,1.3395172622416904,1.986145686728778,2.0359352854690376,5.2362587521515165,7.164496914374588,8.083509589151678,8.438878935517407,8.466875201922035,0.9583961141413572,1.5568900386984743,1.875439826066677,1.484393720283463,2.003291109272668,0.8623159603667268,1.2987909995828395,1.8376027330254607,2.073186328983131,1.9742341096154112,88.1
