pet_mode0,pet_mode1,pet_mode2,pet_mode3,pet_mode4,BIS
1.0045120324700907,1.005786432964745,1.0117377546443087,1.0205638037162879,1.0247010410886717,90.8
1.0045485975928874,1.0058106004995884,1.0117435592919375,1.0205473782423111,1.0247010410886717,90.8
1.0045120324700907,1.005786432964745,1.0117435592919375,1.0205692784807856,1.0247063698615246,90.8
1.0046521493860243,1.0057985172276658,1.0117667756266966,1.0205747530485636,1.0247010410886717,89.4
1.0047191146259247,1.0058347640711978,1.0117435592919375,1.0205802274196385,1.024695712131161,89.8
1.0046399706089282,1.0058408043450229,1.0117319497710637,1.0205911755717452,1.0247010410886717,89.4
1.004646060123638,1.0058408043450229,1.0117319497710637,1.02059664935281,1.024674394454242,89.8
1.004646060123638,1.0059011934700863,1.0117551679104269,1.0206294879104036,1.0246637345074463,89.6
1.0046521493860243,1.0059193053832678,1.0117493637139698,1.0206459045357192,1.0246584042569116,89.6
1.0047130281374828,1.0059253421930785,1.0117319497710637,1.0206623193926427,1.0246850536621068,89.5
1.004658238396112,1.0059011934700863,1.0117319497710637,1.0206732616483722,1.0246903829889777,92.4
1.004646060123638,1.0059193053832678,1.0117029220198732,1.0206951438030984,1.0246850536621068,93.3
1.0047130281374828,1.005877040789547,1.0116855026604477,1.0207170228163955,1.0246850536621068,93.9
1.0046704156594886,1.006003798229293,1.0116971157924983,1.0206951438030984,1.0246903829889777,93.3
1.0047556282647896,1.0060460264978117,1.0117087280215082,1.0207006138508903,1.0246584042569116,93.0
1.0047677974624105,1.0059796623578736,1.0117435592919375,1.0207006138508903,1.024695712131161,93.5
1.0048529536510713,1.006052058120293,1.011760971881329,1.0207115533575224,1.0247063698615246,94.2
1.0047069413969858,1.0060942725698137,1.0117667756266966,1.0207060837023596,1.0247010410886717,93.5
1.0047069413969858,1.0061123607774143,1.0117783824409101,1.0207060837023596,1.0247116984497349,93.5
1.004682591913963,1.0060822125318305,1.0118073955310252,1.0207060837023596,1.0247170268533174,93.5
1.0046765039128265,1.006070151507295,1.0118364029868752,1.0207060837023596,1.0247276831066594,95.0
1.004646060123638,1.0061244183498406,1.0118131974728544,1.0207115533575224,1.0247170268533174,94.2
1.0045973369388599,1.0061123607774143,1.0118306019463235,1.0206787324816204,1.0247170268533174,95.7
1.0045546908953773,1.0060942725698137,1.0118364029868752,1.0206787324816204,1.0247170268533174,95.3
1.0045973369388599,1.0061244183498406,1.0118248006804833,1.0206677906187185,1.0247116984497349,94.8
1.0044571677161056,1.0061003022189068,1.0118189991893336,1.0206623193926427,1.0247330109564492,94.1
1.004322967535818,1.0061063316214325,1.0118131974728544,1.0206623193926427,1.0247436661023404,95.0
1.004243609746942,1.0061003022189068,1.0118306019463235,1.0206568479701288,1.024738338621671,94.5
1.00423139704856,1.0061183896868757,1.011848004392194,1.0206677906187185,1.024748993398472,93.7
1.0043168646129441,1.0061605851525133,1.0118712045002671,1.0206732616483722,1.0247276831066594,92.9
1.0043351726207226,1.0061485305372015,1.0118712045002671,1.02068420311848,1.0247330109564492,92.5
1.0043412747828027,1.0061244183498406,1.0118712045002671,1.0207060837023596,1.024738338621671,92.8
1.004304658006231,1.0061063316214325,1.0118770039643703,1.0207006138508903,1.0247543205100809,91.3
1.0043961828347852,1.0060942725698137,1.011900199569737,1.0207060837023596,1.024759647437182,89.6
1.0043534783463415,1.0060822125318305,1.0119233915744092,1.0207224920789955,1.0247436661023404,88.7
1.004322967535818,1.0060822125318305,1.0119407832157443,1.0207170228163955,1.024759647437182,87.9
1.0044144809580016,1.0060580894960183,1.0119233915744092,1.0207334300154414,1.024759647437182,88.6
1.0043595797478495,1.0060580894960183,1.0119291890131221,1.0207224920789955,1.0247543205100809,88.2
1.0043839828193784,1.0061183896868757,1.0119639689223465,1.0207443671669922,1.024738338621671,87.7
1.0043839828193784,1.0060942725698137,1.0119987407380926,1.0207717066128192,1.0247703007379214,87.6
1.0042680320965904,1.0061183896868757,1.0120103295455518,1.0207662391159364,1.024791605125967,88.3
1.0042558214295532,1.0061063316214325,1.0120045352541602,1.0207607714229288,1.0247756271115893,88.3
1.0042619268900062,1.0061063316214325,1.0119929459973285,1.0207662391159364,1.024759647437182,89.1
1.00423139704856,1.006009831579727,1.0120103295455518,1.0207717066128192,1.0247649741797906,87.9
1.004103102338693,1.006021897539855,1.0120045352541602,1.0207771739135936,1.0247649741797906,87.5
1.0041336588700522,1.0059434511390937,1.0120335044647637,1.0207607714229288,1.0247969307619338,87.9
1.0041519897360225,1.0058408043450229,1.0120277110718732,1.0207443671669922,1.024791605125967,89.4
1.0041947528568136,1.0058287235497656,1.0120103295455518,1.0207388986893204,1.024791605125967,90.9
1.0041519897360225,1.0058226827807024,1.0120277110718732,1.0207224920789955,1.024786279305597,90.8
1.004072539444559,1.005786432964745,1.0119929459973285,1.0207279611453386,1.024786279305597,90.3
1.0041153257145965,1.00580455898749,1.0120045352541602,1.0207170228163955,1.0247809533008096,90.7
1.0041336588700522,1.00580455898749,1.0119755604266532,1.0207334300154414,1.0247543205100809,91.3
1.0041397694130634,1.0057320415129039,1.0119465799796945,1.0207334300154414,1.0247809533008096,93.2
1.0041886446021757,1.00580455898749,1.0119233915744092,1.0207334300154414,1.0247756271115893,94.3
1.0041519897360225,1.0057683047118262,1.0119291890131221,1.0207115533575224,1.0247756271115893,94.0
1.004127548072654,1.005713906565617,1.0119581728329754,1.0207170228163955,1.0247703007379214,93.8
1.0041947528568136,1.0057380859992793,1.0119407832157443,1.0207279611453386,1.0247756271115893,93.3
1.0042130760959844,1.0057259967785175,1.0119233915744092,1.0207498354484732,1.0247703007379214,93.3
1.0043656808958825,1.0057803904616007,1.0119523765187648,1.0207279611453386,1.0247543205100809,93.9
1.0044571677161056,1.0057803904616007,1.0119581728329754,1.0207006138508903,1.024786279305597,91.7
1.0045485975928874,1.0057259967785175,1.0120045352541602,1.0207115533575224,1.0247756271115893,91.1
1.004633880841871,1.0057259967785175,1.0119755604266532,1.0207224920789955,1.024791605125967,91.1
1.0047556282647896,1.005695769385591,1.0119755604266532,1.0207115533575224,1.0247969307619338,91.1
1.0047738816834553,1.0056292472794535,1.0119581728329754,1.0207115533575224,1.0248022562135126,91.7
1.004846872701675,1.0056534406123794,1.0119233915744092,1.0207006138508903,1.0248235561762495,91.7
1.0048103817225404,1.0056352959852486,1.0119349862268936,1.020689673558967,1.0247969307619338,91.1
1.00488335462611,1.005701815360388,1.011905997908419,1.0206787324816204,1.0248075814807187,89.4
1.004859034348972,1.0057562179705786,1.0118944010060114,1.02068420311848,1.024812906563567,88.3
1.0048042990119979,1.00580455898749,1.0119175939107348,1.02068420311848,1.0248075814807187,88.3
1.0049015921944546,1.005695769385591,1.0119407832157443,1.02068420311848,1.024812906563567,88.9
1.0048955132563397,1.005713906565617,1.0119291890131221,1.0206951438030984,1.0248501769827396,88.3
1.0048529536510713,1.0057803904616007,1.0119233915744092,1.020689673558967,1.0248661472556553,88.3
1.0047677974624105,1.005701815360388,1.0118654048110183,1.0207060837023596,1.0248608240155634,88.3
1.0048347100483006,1.0057259967785175,1.0119175939107348,1.0207224920789955,1.0248821158708306,88.3
1.0048042990119979,1.0057380859992793,1.0118596048966035,1.0207279611453386,1.0248821158708306,88.3
1.0048103817225404,1.0057803904616007,1.0118596048966035,1.0207443671669922,1.024914048129574,87.8
1.0047860493701357,1.0058347640711978,1.0118306019463235,1.0207443671669922,1.0249034047797212,86.8
1.0048164641814175,1.0058408043450229,1.011848004392194,1.0207115533575224,1.0249300117739484,87.1
1.004859034348972,1.005858923681091,1.0118306019463235,1.0207279611453386,1.0249353326206916,87.2
1.00479213283582,1.0058830793307847,1.011789988353232,1.0207388986893204,1.024951294056986,87.2
1.0048651147954022,1.0059011934700863,1.0118073955310252,1.0207498354484732,1.0249619340947183,87.3
1.0050656286112147,1.0059434511390937,1.0118364029868752,1.0207607714229288,1.024956614167822,87.3
1.0051263364445588,1.006009831579727,1.0118364029868752,1.0207607714229288,1.024956614167822,87.8
1.005199152793141,1.006039994628551,1.011789988353232,1.0207826410182763,1.0249406532834358,87.8
1.0052598055690518,1.0061123607774143,1.0117783824409101,1.0207607714229288,1.0249300117739484,87.8
1.0052294823060468,1.0060882426741296,1.0117841855097973,1.0207717066128192,1.0249353326206916,87.8
1.0053083097975717,1.0061605851525133,1.0117725791465502,1.0207498354484732,1.0249193695284045,87.9
1.0052598055690518,1.0061545579680353,1.011760971881329,1.0207388986893204,1.0249406532834358,88.3
1.0052719331249553,1.0061244183498406,1.0117319497710637,1.0207717066128192,1.0249246907431908,88.4
1.0052355474585435,1.0061485305372015,1.0117261446721817,1.0207607714229288,1.0249246907431908,88.1
1.005405270327676,1.0061244183498406,1.0117261446721817,1.0207607714229288,1.0249406532834358,88.1
1.0054597825733584,1.0061425028599889,1.0117203393476422,1.02075530353378,1.0249353326206916,88.1
1.0053628579544833,1.0061666120906592,1.0117319497710637,1.0207662391159364,1.0249619340947183,88.1
1.0054173859045321,1.0061846914273394,1.0117087280215082,1.0207771739135936,1.024956614167822,87.8
1.0054355574004887,1.0061485305372015,1.0116855026604477,1.0207662391159364,1.0249459737621955,87.8
1.005477948837544,1.0061304467663317,1.0116855026604477,1.0207607714229288,1.024914048129574,88.3
1.005532434186019,1.0061786652280487,1.0116738886251921,1.0207662391159364,1.0248927606935132,88.3
1.0055203280729959,1.0061786652280487,1.0116622736865675,1.0207662391159364,1.024876793183274,88.9
1.0055021670370643,1.0061545579680353,1.0116855026604477,1.02075530353378,1.024876793183274,89.4
1.005477948837544,1.0061244183498406,1.0116622736865675,1.0207443671669922,1.024871470311554,89.4
1.0054597825733584,1.0061183896868757,1.0117319497710637,1.0207388986893204,1.0248661472556553,84.7
1.005453726653827,1.0061123607774143,1.0117087280215082,1.0207443671669922,1.0248608240155634,80.9
1.0053870950925845,1.0061304467663317,1.0117203393476422,1.0207498354484732,1.0248661472556553,81.1
