hfd_mode0,hfd_mode1,hfd_mode2,hfd_mode3,hfd_mode4,BIS
1.0231021109441316,1.2119723105902245,2.003467357481253,2.050291385235547,2.023604163690989,94.4
1.0240573512902227,1.212507949469906,2.002896424633139,2.0501728557556214,2.0206055771650733,94.4
1.0224567728471308,1.214898054267141,2.00300319488589,2.0507993982002475,2.0214560472074776,94.4
1.023719942906491,1.210199095466594,2.0023193587001415,2.0514010315620252,2.0219732436038953,94.4
1.0226179956628347,1.2089760262922724,2.0019507100459015,2.0512271834177804,2.021097372235568,94.4
1.0221700418705828,1.2079891269467034,2.0022680459968925,2.0524221501575473,2.021162813342221,94.4
1.0236573598670826,1.2079261940095283,2.0019429433171316,2.0535380525444076,2.020088933802202,94.4
1.023553170147314,1.2046115757405904,2.0015025714028227,2.0540933225352758,2.0225861716125046,94.4
1.0216370774285624,1.2053912586023978,2.00242701344365,2.0531567360666845,2.0229646890893767,94.4
1.0226486763034495,1.2058681135191358,2.0036469444755802,2.053283187296422,2.0218625101167826,95.6
1.02104937355942,1.206635805693151,2.004451125619528,2.0528066316920524,2.0218470258867756,96.7
1.0220177021360841,1.2054902400010432,2.0040667028828847,2.0540196258968164,2.0222392637234177,96.7
1.0214261884889742,1.2037425606821581,2.0027525355310223,2.052825499624313,2.0227193195005384,96.7
1.023196836913663,1.2044042559375998,2.003065496377407,2.0528167012623832,2.0229656234064812,96.7
1.0253201875817597,1.2061677170599199,2.0035630881960533,2.0542477857008854,2.023113014876126,97.2
1.0233171283936262,1.2105307303869246,2.0033500636270145,2.0530623229103147,2.0236144033208032,96.5
1.0241391138829121,1.2107839443618262,2.0034734433934642,2.053474554605544,2.02275914505526,96.2
1.0221605798375735,1.2093016685799889,2.0029720359054046,2.053640749114581,2.0232271638121224,95.4
1.0228211765336546,1.2085300276668116,2.0047772396830275,2.053815805107689,2.02185395540242,95.4
1.0249094311561793,1.2103868363748358,2.002999086446315,2.0538760289909006,2.0226815572391743,95.5
1.0225103803195108,1.2099435199883175,2.0038917199673674,2.0536856613010968,2.019635513249739,97.1
