pet_mode0,pet_mode1,pet_mode2,pet_mode3,pet_mode4,BIS
1.0032695140193781,1.005580848688135,1.0108119320119564,1.0207224920789955,1.0362501760627463,94.4
1.0032633671040276,1.0055687465547203,1.0108294536659395,1.02068420311848,1.0362006875249248,94.4
1.003244924810253,1.0055868993819208,1.0108586518458234,1.020689673558967,1.0362056370772283,94.4
1.0032264801943636,1.0055626951150443,1.0108411336243013,1.0206677906187185,1.0361858379363549,94.4
1.0031280696634752,1.0055626951150443,1.0108411336243013,1.0206677906187185,1.0361660363106286,94.4
1.0030419061687819,1.0055505914896345,1.0108469732602572,1.020640432523791,1.0361561345657164,94.4
1.0030788395891101,1.005538486869323,1.0108469732602572,1.0206185425108663,1.0361214735637023,94.4
1.0030419061687819,1.0055687465547203,1.0108586518458234,1.0205857015940267,1.0360669908835278,94.4
1.0030480623858113,1.0055747977457425,1.0108586518458234,1.0205802274196385,1.0360768982251374,94.4
1.0030234359644972,1.0055868993819208,1.0108119320119564,1.0205528535970672,1.036081851662603,95.6
1.0030111212003894,1.0055747977457425,1.0108002497647632,1.0205473782423111,1.036047174333274,96.7
1.0030665294840584,1.0055687465547203,1.0107885666017433,1.0205528535970672,1.036022400143818,96.7
1.0030049634298839,1.005538486869323,1.0107710401396723,1.0206021229372382,1.036032310286566,96.7
1.0030049634298839,1.0055445393038533,1.0107710401396723,1.0205747530485636,1.036091758070913,96.7
1.0030111212003894,1.0055687465547203,1.0107768825227297,1.02059664935281,1.0360768982251374,97.2
1.003060374043424,1.0055868993819208,1.0107885666017433,1.0206021229372382,1.0360372651244456,96.5
1.0031096103249895,1.005580848688135,1.0107827246767462,1.0205802274196385,1.0359530117030418,96.2
1.0031034566950547,1.005580848688135,1.0107710401396723,1.0205692784807856,1.0359728400873163,95.4
1.0031649813617984,1.0055747977457425,1.0107593546863523,1.0205857015940267,1.035967883224972,95.4
1.003208033255676,1.0055687465547203,1.0107593546863523,1.020558328755054,1.0359976220623113,95.5
1.003208033255676,1.005526381253918,1.0107535116160473,1.0205199985164097,1.0359183060301576,97.1
1.003232628657715,1.0055445393038533,1.0107651975275536,1.0205145219806893,1.0359133474532856,97.1
1.0032510724994903,1.0055687465547203,1.0107710401396723,1.0205199985164097,1.0359133474532856,97.2
1.0032633671040276,1.0055687465547203,1.0107768825227297,1.0205309509972607,1.0359430965758918,97.1
1.0032633671040276,1.00555664342669,1.0107710401396723,1.020558328755054,1.0359579690328464,97.1
1.003232628657715,1.0055203280729959,1.0107710401396723,1.020558328755054,1.0359579690328464,97.1
1.0031834337230043,1.005508220964593,1.0107535116160473,1.0205528535970672,1.0359232644511058,96.9
1.0031834337230043,1.0054597825733584,1.0107651975275536,1.0205473782423111,1.0358736732236689,97.2
1.0031465266755168,1.0054234433190707,1.0107126037072491,1.020558328755054,1.035928222716142,97.2
1.0031096103249895,1.0053931537536211,1.0107359810303014,1.0205747530485636,1.0359579690328464,97.3
1.0031157636963541,1.005374977022373,1.0107126037072491,1.020558328755054,1.0358835927170076,97.3
1.0031342222592825,1.0053446774815835,1.010695068307681,1.0205747530485636,1.0358637531062196,97.0
