spec_mode0,spec_mode1,spec_mode2,spec_mode3,spec_mode4,BIS
5.159543538760339,7.715058769510598,8.86589989938984,8.762139045236609,8.448126882333336,94.0
5.205382305118621,7.715984281013046,8.863356988218987,8.763239019969113,8.449361344740074,94.3
5.2081421288318115,7.713361826634176,8.862639326818314,8.762890483252422,8.453213919291922,94.1
5.204979709974229,7.7215121279449335,8.876119505606288,8.773267491812561,8.452909907600691,93.8
5.200846806878223,7.7244034837151,8.867021241285924,8.765208743196869,8.455456303166411,93.8
5.303855398315721,7.735984344413681,8.8604201446944,8.766812727795482,8.461061958005711,94.1
5.2061135392349325,7.747631939833582,8.839216583267174,8.785625659196963,8.464350283774658,94.4
5.195380395740377,7.772327632341197,8.85539778583962,8.766912795541256,8.461767147014019,94.4
5.1883291137987255,7.749612120484481,8.842999545006228,8.755301340925453,8.461552764568626,94.4
5.230757208723334,7.7389281120371365,8.857269236102407,8.749817367365756,8.461500755250716,94.7
5.234678016478523,7.7584757948374365,8.865527251169738,8.748508978052458,8.461618747995933,94.4
5.23554483540339,7.736114285126533,8.882337039767506,8.746904076586658,8.45397334937033,94.5
5.259988400870337,7.739475268897602,8.860918840729896,8.75795996484189,8.454287504399211,94.6
5.45247527128017,7.729826119960488,8.835282435984398,8.760354460963189,8.449195748798077,94.5
5.485129407111681,7.763594333698828,8.842631831430685,8.782788999136017,8.451663702819374,94.5
5.429099746921935,7.749380061209146,8.74842204182827,8.807080514697484,8.71787117714738,94.7
5.428763858528559,7.745326434342207,8.662488474560234,8.72821599851035,8.992897162382116,94.7
5.42492556758304,7.734537271516191,8.675227509965461,8.749300895581408,9.000057255908542,94.7
5.418848748430251,7.778936209832614,8.693572893940237,8.778504413976169,8.985176452886652,94.2
5.3960840167894215,7.810903895661733,8.719157417863407,8.79748006034492,8.98297140858058,93.6
5.40475919704774,7.8371797464464095,8.664104417188064,8.815204842510473,8.948002583782928,93.6
5.282851026202329,7.769983289736038,8.650080926477287,8.805940356070954,9.028081767590121,93.6
5.206644186178647,7.746810924390575,8.660463545190753,8.79882605660905,9.023277481017283,93.6
5.3983749190568755,7.774690626003092,8.66264148568884,8.76386776770472,9.01596235922692,93.8
5.251612817642163,7.738806784666284,8.68802539424802,8.747305685009554,9.020941768197423,93.1
5.1795412013409985,7.710336166519309,8.669753457375778,8.75338822763865,8.96214820894719,93.3
5.2093349492274825,7.721684285670964,8.668175982862952,8.771801677687893,8.98327903758579,93.3
5.140541016715174,7.723860205042937,8.672508548210857,8.743131114532721,9.009440389935103,93.3
5.127435681570644,7.69709160133031,8.660285032509192,8.761802749437367,9.029068943975908,93.9
5.1279310236618105,7.73296537117888,8.62355105503035,8.781470999057651,9.025369618065058,94.4
5.098554121677153,7.727893804180677,8.614129703320822,8.79952287756944,8.99864321404119,94.4
5.150345059175683,7.703182746433962,8.626877574903169,8.740063390123279,8.997436569433965,94.4
5.265648989976242,7.707002619769865,8.620808627530499,8.739161808548273,9.033203914927768,94.0
5.238767961857426,7.720861024271813,8.635933052156375,8.722284858850095,9.022102992662962,94.0
5.215082674360613,7.683854173217787,8.619549400558029,8.718884165442661,9.01057933986539,94.0
5.255866127528768,7.682771832606776,8.617409151590394,8.738841416641852,8.998107263965696,94.2
5.247683208506312,7.691471787523664,8.611684070580555,8.72605239552624,9.0064825620728,94.3
5.247928229721784,7.696121670057669,8.59985101363988,8.732537222098337,8.98809770189619,94.3
5.229518808827755,7.699869689346576,8.597176690047858,8.731006085544124,8.976602338409153,94.3
5.307209106448587,7.705215826900207,8.603729670058216,8.73790155892467,8.993042207129829,94.4
5.171737089719862,7.700458401749326,8.611787567017233,8.74044739303244,9.003221645946132,94.1
5.069047615243727,7.693618978275638,8.632990644011528,8.827163426076233,9.03590816305896,94.1
5.040759142683078,7.708269954716159,8.977153664148064,8.537613119346425,8.652022229201874,93.7
5.027527096245968,7.710157620817116,8.936012619109697,8.473763165393686,8.586373163972077,93.4
5.047822156360422,7.707750737490569,8.939201302069913,8.471656937209488,8.585452535227876,92.7
5.026215802789657,7.7140867140534795,8.94502228124197,8.475688456237785,8.586087968461129,92.5
5.009728630252597,7.680758686852384,8.96456893522246,8.46870162494305,8.568784972680062,92.5
5.020403322945215,7.729507225302698,8.991265471812213,8.474636659355948,8.568562532817458,92.5
4.986434616253319,7.725146986493632,8.971546963896513,8.460821821372765,8.566309897036192,92.5
5.014346560825766,7.735480248514745,8.972183892939569,8.45194620057838,8.563572968150867,92.3
5.009400827733679,7.753739221226592,8.939735789335232,8.450050557310085,8.563858882553411,92.4
5.04921356152937,7.723425293060934,8.934727264884618,8.445468493152415,8.56753911959807,92.5
4.985656478069157,7.7618622283385985,8.919506295597206,8.444116997941473,8.568286848760124,92.3
5.0016684662436734,7.740969923746478,8.911647378984686,8.43972197444581,8.56554926147744,92.3
5.065586403093124,7.738976384133445,8.920847885519924,8.449689397994742,8.570858965724993,92.0
5.096079443527473,7.748731858753192,8.91273646363676,8.451585963069093,8.568174765924295,92.4
5.1244173346885935,7.733906220882765,8.900264328465864,8.44108242707316,8.569090206774844,93.3
5.135272261432444,7.762784214722566,8.88831948252937,8.444074209596744,8.565273859553102,93.4
5.142545155678538,7.754752614776956,8.868884286078975,8.442739850897578,8.558787372462303,93.5
5.165243375034477,7.753697829078296,8.881756438491161,8.44069055155839,8.542820906058719,94.0
5.169018467505243,7.732913868785515,8.879978147272094,8.445617637414959,8.540981734675004,93.5
5.195232834568995,7.700794407993796,8.860783642452077,8.446144524914493,8.543865476885125,93.3
5.157628693241834,7.7149096143441085,8.867688029106398,8.446352978421242,8.542145445392896,93.3
5.176318116892839,7.659023165758806,8.828548560121552,8.447687389781743,8.539960611879039,93.3
5.110168728760285,7.67107579280978,8.807539158328014,8.444869327374004,8.546426588518564,93.3
5.1079397689399615,7.675845742546444,8.826817092049243,8.433738788192853,8.54753211096647,92.9
5.161116204510093,7.706146239285336,8.829862609643788,8.433818503498962,8.539247250516114,93.2
5.115224368247452,7.652872360636839,8.847592533161835,8.440221019927337,8.545133299872234,93.2
5.089928393283112,7.634368086828342,8.862555387331824,8.442870720834788,8.54593242403336,93.2
5.050626512064577,7.662126251658219,8.878536952596685,8.43950882736552,8.544195957512882,92.9
5.068180743964677,7.630646346266605,8.888734412279119,8.44110932603765,8.543286979985865,92.9
5.1233266900437915,7.623513325665923,8.902510130629517,8.440675218611435,8.54167418301408,92.8
4.954480369332054,7.637130811003092,8.914275427280911,8.449677325882195,8.534325829887031,92.7
4.960636850570587,7.630328342990791,8.938590755420678,8.449257087737802,8.537611628997318,92.7
5.003548193129678,7.610164051181856,8.941789880577637,8.451871284060571,8.534020339169935,92.7
5.037672218904488,7.579979988409597,8.936353347656107,8.454320589343265,8.5348276110513,92.7
5.245838076791864,7.581736132251432,8.915270995619455,8.451453574279043,8.529135044453689,92.7
5.388015060102667,7.586882066578232,8.927190818194294,8.448576713109823,8.531606618796397,92.5
5.377038222256298,7.609229067192565,8.922189624478728,8.450400466034713,8.52890883375101,92.9
5.387235977564484,7.654745674923274,8.927314622651336,8.456605810641523,8.525619163601053,93.0
5.386892389038172,7.641815928390528,8.945877366125249,8.465942789190724,8.530391159573881,93.0
5.387045817081462,7.687937428596386,8.986784144288443,8.463805300985848,8.542628431816993,93.0
5.349299393949003,7.687841768418007,8.990016036944683,8.46828811070658,8.544500438871275,93.0
5.329499124941309,7.641746672882326,8.99388591926693,8.467714301742992,8.542131775704938,92.8
5.35720162977147,7.669986697043208,8.995397944166841,8.472753402315522,8.5397828753208,92.8
5.474906472038662,7.664173185666329,8.985339736885656,8.474054144792492,8.54111148914195,92.6
5.517738681458448,7.715681725586694,8.990386742539261,8.496082469549066,8.54268985178991,92.6
5.471240211635858,7.66824696001496,8.982936332967439,8.483944749208609,8.539575768179057,92.6
5.611255641123224,7.662594861929017,8.975507895173974,8.485750347383242,8.542660567720002,91.8
5.622968730870364,7.667790239233965,8.969110906649567,8.488330851197722,8.539475734357355,91.3
5.568542041603345,7.699402039624229,8.95963052694618,8.496105403307782,8.540717149454037,92.3
