hfd_mode0,hfd_mode1,hfd_mode2,hfd_mode3,hfd_mode4,BIS
1.0121337290094945,1.0796927830584673,1.5490957553388969,1.9659008810429064,2.0913592604785096,96.1
1.0121658083698444,1.0794937181450934,1.5478877179581487,1.9661811994221372,2.090775979582734,95.7
1.011645832642245,1.0796494463966229,1.549124780843084,1.9667837844008798,2.0907176202905804,95.5
1.0121134547980695,1.0800224218775611,1.5518393154874777,1.966781056938292,2.090980206346834,94.2
1.0124954274597373,1.0792790819859976,1.5530007226791247,1.967035100943901,2.0909916058873668,94.3
1.0132338178757456,1.0807021239063113,1.5568749160074378,1.9672552565580563,2.091843573776045,93.6
1.0113369229712519,1.0793973180799472,1.5571670893587106,1.969650523460644,2.0919606394909525,93.2
1.0110198805032444,1.0781783095206914,1.555146916258377,1.9702563661367078,2.089794702260179,92.4
1.0111779985376017,1.0794573055192525,1.559424471127236,1.9703232906057173,2.0911564481278213,90.1
1.0113719521960767,1.07746690431188,1.5572219059040169,1.9703192588833283,2.090442477693596,88.4
1.0114199938653472,1.077872180392336,1.5594362638574846,1.9717032692947647,2.0899018464564243,88.7
1.012067947712357,1.0785204824355725,1.559597428346214,1.9718987942353972,2.0905816715241374,89.4
1.0121087637368265,1.0782854385848593,1.5573449899172471,1.971306260430405,2.0900794182883082,89.3
1.0116120835857976,1.0788072822261994,1.5579604024092577,1.9713261816614953,2.0906428503073626,89.3
1.012402918813317,1.0788729204893677,1.5595017737123216,1.9716280075901262,2.0911489113987134,89.3
1.0126460917313673,1.0800033125561919,1.5551754116727412,1.9712817758377423,2.0886715503764113,89.3
1.0130338601093385,1.0793336511513423,1.5569923384586428,1.970917605186849,2.0881020671966124,89.3
1.0120036122544362,1.0788653571016174,1.555933448433497,1.9709664294469036,2.0896482863934005,89.3
1.011452744392248,1.0794330051631607,1.5564597722729778,1.9708844185073309,2.088600173869765,89.3
1.0120748095966858,1.0792312022250359,1.558682912961925,1.970647943030997,2.089964511646322,89.8
1.0117181966224853,1.0796462672888012,1.5620688452010465,1.9714184323233923,2.0905408570819293,89.8
1.0120702018090206,1.0817514837779247,1.5643690527087029,1.972216543337805,2.0891226045306395,89.8
1.0134537848995984,1.0813418762934228,1.5651065127402612,1.976416376334692,2.0926074647252833,90.2
1.0147566542768005,1.083449030490323,1.5747314806340436,1.9776060415970427,2.093690975931608,90.2
1.0200074859439732,1.084296537674733,1.5818115900921275,1.9747371008370156,2.088808838039051,90.7
1.0182491256021142,1.0847928901685742,1.5784506980687179,1.9745004302747398,2.0885607458698074,92.0
1.016333287483916,1.08191053747552,1.5735473627101002,1.9744336224951287,2.0884517703016794,92.3
1.0162039223890926,1.0831041036440037,1.5771050494766459,1.9748206434231763,2.088440565266777,92.3
1.0156474666470536,1.0819564263580637,1.5770443768323439,1.974695065465555,2.0882880768711147,92.3
1.0165905433379456,1.082214924680242,1.5769945976909916,1.9750279533250041,2.0883996182798854,92.3
1.0152547731255641,1.0813784882057935,1.5750222030577328,1.9748269918540373,2.088870483167998,92.3
1.0154308233112983,1.0807635242528746,1.574282502327272,1.9756654175756998,2.0899538792262966,91.9
1.0155399780581964,1.0811557437575692,1.5742083412734476,1.9752401672128055,2.0895823873547217,92.6
